videoID,startingTimeStamp,endingTimeStamp,is_anime,is_videoGame,is_fastRepetitiveMovement,is_cartoonCharacter,is_appearanceUnpleasant,is_violenceActivity,is_obscene,is_audio,is_loud,is_screaming,is_explosion,videoClass,audioClass
dyXasCvroU0,80,90,no,no,no,no,no,no,no,yes,no,no,no,0,0
dyXasCvroU0,270,280,no,no,no,no,no,no,no,yes,yes,yes,no,0,0
dyXasCvroU0,120,130,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,1,1
e7tdDmSUUO8,0,10,no,no,no,no,no,no,no,no,no,no,no,0,0
e7tdDmSUUO8,10,20,no,no,no,no,no,no,no,yes,yes,yes,no,0,0
e7tdDmSUUO8,20,30,no,no,not-sure,no,no,no,no,yes,yes,yes,no,0,0
eMrMsXpgjMw,0,10,no,yes,no,no,no,no,no,yes,no,no,no,0,0
eMrMsXpgjMw,990,1000,no,yes,no,no,no,no,no,yes,no,no,no,0,0
eMrMsXpgjMw,660,670,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
eMrMsXpgjMw,490,500,no,yes,no,no,no,no,no,yes,yes,no,no,0,1
eMrMsXpgjMw,1130,1140,no,yes,no,no,no,no,no,yes,no,no,no,0,0
fAie8xWrZq0,0,10,no,yes,no,yes,no,yes,yes,yes,no,no,no,1,0
G8rAMM_lW4I,0,10,no,not-sure,no,yes,no,yes,yes,yes,yes,no,no,1,1
GhVnn-ZhXKA,0,10,no,not-sure,no,not-sure,not-sure,no,no,yes,no,no,no,0,0
gk4AlxnZOYc,0,10,no,no,no,no,no,no,no,yes,yes,no,no,0,0
gk4AlxnZOYc,90,100,no,no,no,no,no,no,no,yes,no,no,no,0,0
gk4AlxnZOYc,300,310,no,yes,no,not-sure,not-sure,not-sure,not-sure,yes,yes,no,no,0,1
gk4AlxnZOYc,220,230,no,yes,no,not-sure,not-sure,not-sure,no,yes,no,no,no,0,0
gk4AlxnZOYc,10,20,no,not-sure,no,not-sure,yes,yes,not-sure,yes,yes,no,no,0,0
Gmvj4QxVCn0,0,10,no,not-sure,no,not-sure,yes,not-sure,not-sure,yes,yes,yes,no,0,0
Gmvj4QxVCn0,90,100,no,not-sure,no,not-sure,no,no,no,yes,no,no,no,0,0
Gmvj4QxVCn0,130,140,no,not-sure,not-sure,no,no,no,no,yes,yes,no,no,0,0
Gmvj4QxVCn0,20,30,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,1
Gmvj4QxVCn0,100,110,no,no,no,yes,yes,no,no,yes,no,no,no,1,0
gpnPqdvEiAg,0,10,no,not-sure,no,not-sure,not-sure,yes,yes,yes,no,no,no,0,0
gpnPqdvEiAg,90,100,no,not-sure,no,yes,no,yes,yes,yes,yes,yes,no,1,1
gpnPqdvEiAg,260,270,no,not-sure,not-sure,yes,not-sure,yes,yes,no,no,no,no,1,0
gpnPqdvEiAg,220,230,no,no,no,yes,not-sure,not-sure,no,yes,no,no,no,0,0
gpnPqdvEiAg,190,200,no,no,no,yes,yes,no,not-sure,yes,yes,yes,no,1,1
GsnJaomVMGk,0,10,no,no,no,no,no,no,no,yes,yes,yes,no,0,0
Gydi3GhKOdU,0,10,no,no,no,no,no,no,no,yes,no,no,no,0,0
Gydi3GhKOdU,10,20,no,no,no,not-sure,not-sure,no,no,yes,yes,yes,no,0,0
Gydi3GhKOdU,20,30,no,no,yes,not-sure,not-sure,no,no,yes,yes,yes,no,0,0
Gydi3GhKOdU,30,40,no,no,yes,no,no,no,no,yes,yes,yes,no,0,0
Gydi3GhKOdU,40,50,no,no,yes,no,no,no,no,yes,yes,yes,no,0,0
HAqi_WQbKa4,0,10,no,no,no,no,no,no,no,yes,no,no,no,0,0
HJAnLaaxQJc,0,10,no,not-sure,no,no,no,no,no,yes,no,no,no,0,0
i1Tcz8ktPxQ,0,10,no,not-sure,no,yes,no,no,no,yes,no,no,no,0,0
i1Tcz8ktPxQ,50,60,no,not-sure,no,no,no,no,no,no,no,no,no,0,0
i1Tcz8ktPxQ,30,40,no,no,no,no,no,no,no,yes,no,no,no,0,0
i1Tcz8ktPxQ,10,20,no,not-sure,no,yes,no,no,no,yes,no,no,no,0,0
i1Tcz8ktPxQ,40,50,no,not-sure,no,no,no,no,no,yes,no,no,no,0,0
IdQbPP6fa-I,0,10,no,yes,no,no,no,no,no,yes,no,no,no,0,0
IdQbPP6fa-I,990,1000,no,yes,no,not-sure,no,no,no,yes,no,no,no,0,0
IdQbPP6fa-I,1250,1260,no,yes,no,no,no,no,no,yes,no,no,no,0,0
IdQbPP6fa-I,110,120,no,yes,no,no,no,no,no,yes,no,no,no,0,0
IdQbPP6fa-I,100,110,no,yes,no,no,no,no,no,yes,no,no,no,0,0
iirjqEZKMN8,0,10,no,not-sure,no,no,no,no,no,yes,no,no,no,0,0
iirjqEZKMN8,90,100,yes,no,no,no,no,no,no,yes,no,no,no,0,0
iirjqEZKMN8,430,440,yes,no,no,yes,no,no,no,yes,yes,no,no,0,0
iirjqEZKMN8,120,130,yes,no,no,yes,no,no,no,no,no,no,no,0,0
iirjqEZKMN8,500,510,no,no,no,yes,no,no,no,yes,no,no,no,0,0
iiTDUNkRn0w,0,10,yes,no,no,yes,yes,no,yes,yes,no,no,no,0,0
iiTDUNkRn0w,80,90,yes,no,yes,no,no,no,no,yes,yes,yes,no,0,0
iiTDUNkRn0w,70,80,yes,no,yes,yes,no,yes,yes,yes,no,yes,no,0,0
iiTDUNkRn0w,10,20,yes,yes,yes,yes,yes,no,yes,yes,yes,no,no,0,0
iiTDUNkRn0w,60,70,yes,no,no,yes,yes,yes,yes,yes,no,no,no,0,0
IksYZjdsj1Y,0,10,yes,not-sure,no,not-sure,yes,no,no,yes,no,no,no,0,0
IksYZjdsj1Y,10,20,no,not-sure,no,no,no,no,no,yes,no,no,no,0,0
IksYZjdsj1Y,20,30,yes,not-sure,yes,not-sure,yes,no,not-sure,yes,no,yes,no,0,0
IksYZjdsj1Y,30,40,yes,not-sure,not-sure,not-sure,yes,not-sure,no,yes,no,no,no,0,0
IksYZjdsj1Y,40,50,yes,not-sure,no,not-sure,no,no,no,yes,no,no,no,0,0
ilvV_l1HOTM,0,10,yes,not-sure,no,no,no,no,no,yes,no,yes,no,0,0
ilvV_l1HOTM,90,100,yes,yes,no,no,no,no,no,yes,no,no,no,0,0
ilvV_l1HOTM,280,290,no,yes,no,no,no,no,no,yes,no,no,no,0,0
ilvV_l1HOTM,650,660,no,no,no,no,no,no,no,yes,no,no,no,0,0
ilvV_l1HOTM,520,530,no,no,no,no,no,no,no,yes,no,no,no,0,0
IR49r7QyipQ,0,10,yes,no,no,not-sure,no,no,no,yes,no,yes,no,0,0
IR49r7QyipQ,10,20,yes,no,no,not-sure,no,no,no,yes,no,yes,no,0,0
IR49r7QyipQ,20,30,yes,not-sure,no,no,no,no,no,yes,no,no,no,0,0
IZjBKIa743g,0,10,no,yes,yes,no,no,no,no,yes,no,no,no,1,0
IZjBKIa743g,10,20,no,yes,no,no,no,no,no,yes,no,no,no,0,0
jjNVBR7EAz8,0,10,yes,no,not-sure,yes,no,no,no,yes,no,no,no,0,0
jjNVBR7EAz8,990,1000,yes,no,no,yes,no,no,no,yes,no,no,no,0,0
jjNVBR7EAz8,830,840,yes,no,no,yes,no,no,no,yes,yes,no,no,0,0
jjNVBR7EAz8,2850,2860,yes,no,no,yes,no,no,no,yes,no,no,no,0,0
jjNVBR7EAz8,3300,3310,yes,no,no,no,no,no,no,yes,no,no,no,0,0
jpYUJzxlhGM,0,10,no,not-sure,not-sure,not-sure,no,no,no,yes,no,no,no,0,0
JUhoW3Ds8d8,0,10,yes,no,yes,not-sure,no,no,no,yes,no,no,no,0,0
JUhoW3Ds8d8,60,70,yes,not-sure,yes,yes,no,no,no,yes,yes,no,no,0,0
JUhoW3Ds8d8,20,30,yes,no,yes,no,no,no,no,yes,yes,yes,no,0,0
JUhoW3Ds8d8,40,50,yes,no,yes,no,no,no,no,yes,yes,yes,no,0,0
JUhoW3Ds8d8,30,40,yes,no,yes,no,no,no,no,yes,yes,yes,no,0,0
KEfHlGGsjOc,0,10,yes,no,no,yes,no,no,no,yes,no,no,no,0,0
KEfHlGGsjOc,90,100,no,yes,no,no,no,no,no,yes,no,no,no,0,0
KEfHlGGsjOc,240,250,no,yes,no,no,no,no,no,yes,no,no,no,0,0
KEfHlGGsjOc,210,220,no,yes,no,no,no,no,no,yes,no,no,no,0,0
KEfHlGGsjOc,290,300,no,no,no,no,no,no,no,yes,no,no,no,0,0
KMuvNzxgTqE,0,10,yes,no,no,no,no,no,no,yes,no,no,no,0,0
knYk6FSnGKM,0,10,no,no,no,yes,no,yes,no,yes,yes,no,no,1,1
knYk6FSnGKM,950,960,no,no,no,no,no,no,no,yes,yes,no,no,0,0
knYk6FSnGKM,870,880,no,yes,no,no,no,no,no,yes,no,no,no,0,0
knYk6FSnGKM,780,790,no,yes,no,no,no,no,no,yes,no,no,no,0,0
knYk6FSnGKM,440,450,no,yes,no,no,no,no,no,yes,no,no,no,0,0
KzmlVKgavHE,0,10,no,no,yes,yes,yes,no,no,yes,no,no,no,1,0
L3Y1qF8vauI,0,10,no,no,yes,yes,yes,no,no,yes,no,no,no,1,0
LP34FgTmzos,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
LP34FgTmzos,90,100,no,no,no,yes,no,no,no,yes,no,no,no,0,0
LP34FgTmzos,450,460,no,no,no,yes,no,no,no,yes,no,no,no,0,0
LP34FgTmzos,330,340,no,no,no,yes,no,no,no,yes,no,no,no,0,0
LP34FgTmzos,350,360,no,no,no,yes,no,no,no,yes,no,no,no,0,0
lsOLkwAbvv0,0,10,no,no,no,yes,yes,no,yes,yes,no,yes,no,1,1
m2Wzt2-qoOQ,0,10,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
m2Wzt2-qoOQ,90,100,no,no,no,yes,no,no,no,yes,no,no,no,0,0
m2Wzt2-qoOQ,630,640,no,yes,no,yes,yes,no,no,yes,no,no,no,1,0
m2Wzt2-qoOQ,640,650,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
m2Wzt2-qoOQ,160,170,no,yes,no,yes,no,no,no,yes,not-sure,no,no,0,0
MAgqW8L9SFs,0,10,no,not-sure,yes,yes,yes,yes,no,yes,yes,yes,yes,1,1
MAgqW8L9SFs,60,70,no,not-sure,yes,no,no,no,no,yes,yes,yes,no,0,0
MAgqW8L9SFs,10,20,no,not-sure,yes,no,no,no,no,yes,yes,yes,no,0,0
MAgqW8L9SFs,30,40,no,not-sure,yes,yes,yes,no,no,yes,yes,yes,no,1,1
MAgqW8L9SFs,50,60,no,not-sure,yes,yes,not-sure,yes,no,yes,yes,yes,yes,1,1
McqsgTvF2Hc,0,10,no,no,no,yes,no,yes,no,yes,no,no,no,1,0
McqsgTvF2Hc,10,20,no,no,no,yes,no,yes,no,yes,no,no,no,1,0
McqsgTvF2Hc,20,30,no,no,no,yes,no,no,no,yes,no,no,no,0,0
MEWtQA-jmgs,0,10,no,no,no,yes,no,yes,no,yes,yes,yes,no,1,1
MEWtQA-jmgs,50,60,no,no,no,yes,no,yes,no,yes,yes,yes,no,1,1
MEWtQA-jmgs,40,50,no,no,no,yes,no,no,no,yes,no,no,no,0,0
MEWtQA-jmgs,30,40,no,no,no,yes,no,yes,no,yes,yes,no,no,1,1
MEWtQA-jmgs,10,20,no,no,no,yes,no,yes,yes,yes,yes,yes,no,1,1
MiYFK3mLbzM,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
MiYFK3mLbzM,90,100,no,no,no,yes,no,no,no,yes,no,no,no,0,0
MiYFK3mLbzM,290,300,no,no,no,yes,no,no,no,yes,no,no,no,0,0
MiYFK3mLbzM,350,360,no,no,no,yes,no,no,no,yes,no,no,no,0,0
MiYFK3mLbzM,340,350,no,no,no,yes,no,yes,no,yes,no,no,no,1,0
NnAW8aJgUlI,0,10,no,yes,no,no,no,no,no,yes,no,no,no,0,1
NnAW8aJgUlI,990,1000,no,yes,no,no,no,no,no,yes,yes,no,yes,0,1
NnAW8aJgUlI,1350,1360,no,yes,no,no,no,no,no,yes,no,no,no,0,0
NnAW8aJgUlI,1250,1260,no,yes,no,no,no,no,no,yes,no,no,no,0,0
NnAW8aJgUlI,60,70,no,yes,no,no,no,no,no,yes,no,no,no,0,0
NsDfDLcZS-Q,0,10,no,no,no,yes,no,yes,no,yes,yes,yes,no,1,1
NTESWUL_X0I,0,10,no,no,no,yes,yes,no,no,yes,no,no,no,1,0
o63Ou-u-uo4,0,10,yes,no,no,yes,yes,no,no,yes,no,no,no,0,0
o63Ou-u-uo4,10,20,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,no,0,0
o63Ou-u-uo4,20,30,yes,no,no,yes,no,no,no,yes,no,no,no,0,0
oEmEnJr5GO0,0,10,no,no,no,yes,yes,yes,yes,yes,no,no,no,1,0
oEmEnJr5GO0,50,60,no,no,no,yes,yes,no,no,yes,no,no,no,1,0
oEmEnJr5GO0,40,50,no,no,yes,yes,yes,yes,no,yes,no,no,no,1,0
oEmEnJr5GO0,20,30,no,no,yes,yes,yes,yes,yes,yes,yes,yes,no,1,1
oEmEnJr5GO0,10,20,no,no,no,yes,yes,no,yes,yes,no,no,no,1,0
OJKNQrU7lKM,0,10,no,no,yes,yes,yes,yes,yes,yes,yes,yes,no,1,1
OJKNQrU7lKM,90,100,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
OJKNQrU7lKM,100,110,no,no,no,yes,yes,yes,no,yes,yes,yes,yes,1,1
OJKNQrU7lKM,220,230,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
OJKNQrU7lKM,230,240,no,no,no,yes,yes,yes,no,yes,no,yes,no,1,1
opcbKAR9o9Y,0,10,no,no,no,yes,no,no,yes,yes,no,no,no,1,0
opcbKAR9o9Y,90,100,no,no,no,yes,yes,yes,yes,yes,no,no,no,1,0
opcbKAR9o9Y,80,90,no,no,no,yes,yes,no,no,yes,no,no,no,1,0
opcbKAR9o9Y,20,30,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,1,1
opcbKAR9o9Y,50,60,no,no,yes,yes,yes,yes,yes,yes,yes,yes,no,1,1
oQK5Vtm6Jfk,0,10,no,no,no,yes,yes,no,no,yes,yes,no,no,1,1
oQK5Vtm6Jfk,10,20,no,no,no,yes,yes,no,no,yes,yes,no,no,1,1
oQK5Vtm6Jfk,20,30,no,no,no,yes,yes,no,no,yes,yes,no,no,1,1
oQK5Vtm6Jfk,30,40,no,no,no,yes,yes,no,no,yes,no,no,no,1,0
oQK5Vtm6Jfk,40,50,no,no,no,yes,no,no,no,yes,no,no,no,0,0
oXEeqeuqwuw,0,10,no,no,no,yes,yes,no,no,yes,no,no,no,1,0
oXEeqeuqwuw,50,60,no,no,no,yes,no,no,no,yes,no,no,no,0,0
oXEeqeuqwuw,20,30,no,no,no,yes,yes,no,no,yes,no,no,no,1,0
oXEeqeuqwuw,30,40,no,no,no,yes,yes,no,yes,yes,no,no,no,1,0
oXEeqeuqwuw,10,20,no,no,no,yes,yes,no,no,yes,no,no,no,1,0
OZtBpbt9s6Y,0,10,no,no,no,yes,yes,no,no,yes,no,no,no,1,0
OZtBpbt9s6Y,70,80,no,no,no,yes,yes,yes,yes,yes,yes,no,no,1,1
OZtBpbt9s6Y,50,60,no,no,yes,yes,yes,yes,no,yes,yes,no,no,1,1
OZtBpbt9s6Y,60,70,no,no,yes,yes,yes,yes,no,yes,yes,no,no,1,1
OZtBpbt9s6Y,40,50,no,no,yes,yes,yes,no,no,yes,yes,no,no,1,1
p1BUiTED7xg,0,10,no,yes,no,yes,no,no,no,yes,yes,no,no,0,1
p1BUiTED7xg,90,100,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
p1BUiTED7xg,180,190,no,yes,no,yes,no,no,no,yes,no,no,no,0,1
p1BUiTED7xg,20,30,no,yes,yes,yes,no,no,no,yes,no,no,no,1,0
p1BUiTED7xg,120,130,no,yes,no,yes,no,no,no,yes,no,no,no,0,1
PGBJifSZo1k,0,10,no,no,yes,no,no,no,no,yes,yes,yes,no,0,0
PGBJifSZo1k,10,20,no,no,no,no,no,no,no,yes,yes,yes,no,0,0
PGBJifSZo1k,20,30,no,no,yes,no,no,no,no,yes,yes,yes,no,0,0
PGBJifSZo1k,30,40,no,no,yes,no,no,no,no,yes,yes,yes,no,0,0
PGBJifSZo1k,40,50,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
pkCQMBKVFec,0,10,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
pkCQMBKVFec,10,20,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
pkCQMBKVFec,20,30,no,no,yes,yes,no,no,no,yes,yes,no,no,1,1
pkCQMBKVFec,30,40,no,no,yes,yes,no,no,no,yes,yes,no,no,1,1
pkCQMBKVFec,40,50,no,no,yes,yes,no,no,no,yes,yes,no,no,1,1
pzRDkxZ57vg,0,10,no,yes,no,yes,yes,no,no,yes,no,no,no,1,1
pzRDkxZ57vg,990,1000,no,yes,yes,no,no,no,no,yes,no,no,no,1,0
pzRDkxZ57vg,170,180,no,yes,no,no,no,no,no,yes,no,no,no,0,0
pzRDkxZ57vg,560,570,no,yes,yes,no,no,no,no,yes,no,no,no,1,0
pzRDkxZ57vg,340,350,no,yes,yes,no,no,no,no,yes,no,no,no,1,0
qCrXDEVILtQ,0,10,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
qf4k8WMWSxA,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
qMAnFG5kBwA,0,10,no,yes,no,no,no,no,no,yes,no,no,no,0,1
qMAnFG5kBwA,990,1000,no,yes,yes,yes,yes,no,no,yes,no,no,no,1,1
qMAnFG5kBwA,30,40,no,yes,no,no,no,no,no,yes,no,no,no,0,0
qMAnFG5kBwA,50,60,no,yes,no,no,no,no,no,yes,no,no,no,0,0
qMAnFG5kBwA,1060,1070,no,yes,yes,yes,yes,no,no,yes,no,no,no,1,0
QRvKGM63Jso,0,10,no,no,yes,yes,no,yes,no,yes,yes,no,no,1,1
QRvKGM63Jso,90,100,no,no,yes,yes,yes,yes,no,yes,yes,no,no,1,1
QRvKGM63Jso,50,60,no,no,yes,yes,no,yes,yes,yes,yes,yes,yes,1,1
QRvKGM63Jso,150,160,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,1,1
QRvKGM63Jso,10,20,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,1,1
QRz5FNO1MxU,0,10,no,no,no,no,no,no,no,yes,no,no,no,0,0
QRz5FNO1MxU,90,100,no,yes,yes,no,no,no,no,yes,no,no,no,1,1
QRz5FNO1MxU,230,240,no,no,no,no,no,no,no,yes,no,no,no,0,0
QRz5FNO1MxU,170,180,no,yes,no,no,no,no,no,yes,no,no,no,0,0
QRz5FNO1MxU,240,250,no,yes,no,no,no,no,no,yes,no,no,no,0,0
R0g0M1IdRCU,0,10,no,yes,no,yes,yes,no,no,yes,no,no,no,1,0
R0g0M1IdRCU,990,1000,no,yes,no,no,no,no,no,yes,yes,yes,no,0,1
R0g0M1IdRCU,130,140,no,no,no,no,no,no,no,yes,no,no,no,0,0
R0g0M1IdRCU,150,160,no,yes,no,no,no,no,no,yes,no,no,no,0,0
R0g0M1IdRCU,260,270,no,yes,no,no,no,no,no,yes,no,no,no,0,0
R0rbZmdw0UI,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
r2lMliFepLs,0,10,no,no,no,yes,no,no,no,no,no,no,no,0,0
r2lMliFepLs,50,60,no,no,no,yes,no,no,yes,yes,no,no,no,1,0
r2lMliFepLs,30,40,no,no,no,no,no,no,no,yes,no,no,no,0,0
r2lMliFepLs,10,20,no,no,no,no,no,no,no,yes,no,no,no,0,0
r2lMliFepLs,20,30,no,no,no,no,no,no,no,yes,no,no,no,0,0
rCaUW1msVco,0,10,no,no,no,yes,yes,no,no,yes,no,no,no,1,0
RWfW5GRYI-o,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
RWfW5GRYI-o,90,100,no,no,no,yes,no,no,no,yes,no,no,no,0,0
RWfW5GRYI-o,80,90,no,no,yes,yes,yes,no,no,yes,yes,yes,no,1,1
RWfW5GRYI-o,130,140,no,no,no,yes,no,no,no,no,no,no,no,0,0
RWfW5GRYI-o,40,50,no,no,no,yes,no,no,yes,yes,yes,yes,no,1,1
S0JBNSuTM2E,0,10,no,no,no,yes,yes,no,no,yes,yes,no,no,1,1
S0JBNSuTM2E,10,20,no,no,no,yes,yes,no,yes,yes,yes,no,no,1,1
s1u1cvOgIyU,0,10,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
s7xcdiBnXaU,0,10,no,no,no,yes,no,no,no,yes,yes,yes,no,0,1
s7xcdiBnXaU,10,20,no,no,no,yes,no,no,no,yes,yes,yes,no,0,1
SbhJ_6SvEOE,0,10,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
SbhJ_6SvEOE,60,70,no,yes,no,no,no,no,no,yes,yes,yes,no,0,1
SbhJ_6SvEOE,30,40,no,yes,no,yes,no,no,no,yes,yes,no,no,0,1
SbhJ_6SvEOE,40,50,no,yes,no,yes,no,yes,no,yes,yes,no,no,1,1
SbhJ_6SvEOE,50,60,no,yes,no,yes,no,yes,no,yes,yes,no,no,1,1
SJfdjtkntRc,0,10,no,no,no,yes,yes,no,no,yes,yes,no,no,1,1
sPkKoSBawtU,0,10,no,no,no,yes,no,no,no,yes,yes,yes,no,0,1
sPkKoSBawtU,990,1000,no,no,yes,yes,no,no,no,yes,yes,no,no,1,1
sPkKoSBawtU,1100,1110,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
sPkKoSBawtU,670,680,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
sPkKoSBawtU,830,840,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
sPZzeCCqVwk,0,10,no,yes,no,yes,no,no,no,yes,yes,no,no,0,1
sPZzeCCqVwk,60,70,no,no,no,yes,no,no,no,yes,yes,not-sure,no,0,1
sPZzeCCqVwk,40,50,no,yes,no,yes,no,yes,no,yes,yes,no,no,1,1
sPZzeCCqVwk,10,20,no,yes,no,yes,no,no,no,yes,yes,no,no,0,1
sPZzeCCqVwk,30,40,no,yes,no,yes,no,no,no,yes,yes,no,no,0,1
Tn24KYpsWkY,0,10,no,no,no,yes,yes,no,no,yes,yes,no,no,1,1
Tn24KYpsWkY,10,20,no,no,no,yes,yes,no,no,yes,yes,no,no,1,1
Tn24KYpsWkY,20,30,no,no,no,yes,yes,no,yes,yes,yes,yes,no,1,1
Tn24KYpsWkY,30,40,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,1
U58T-vfub7Q,0,10,no,yes,no,yes,no,no,no,yes,yes,no,no,0,1
U58T-vfub7Q,80,90,no,no,no,yes,no,no,no,yes,yes,yes,no,0,1
U58T-vfub7Q,40,50,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
U58T-vfub7Q,10,20,no,yes,no,yes,no,no,yes,yes,yes,yes,no,1,1
U58T-vfub7Q,50,60,no,yes,no,yes,no,no,no,yes,yes,no,no,0,1
Ug5HAGPgu6s,0,10,no,yes,no,yes,yes,no,no,yes,yes,no,no,1,1
Ug5HAGPgu6s,990,1000,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
Ug5HAGPgu6s,630,640,no,yes,no,no,no,no,no,yes,no,no,no,0,0
Ug5HAGPgu6s,1360,1370,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
Ug5HAGPgu6s,140,150,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
Ugn9t1yQQlE,0,10,no,yes,no,yes,yes,no,no,yes,no,no,no,1,0
Ugn9t1yQQlE,50,60,no,yes,no,yes,yes,yes,no,yes,yes,yes,no,1,1
Ugn9t1yQQlE,20,30,no,yes,no,yes,yes,yes,no,yes,yes,no,no,1,1
Ugn9t1yQQlE,30,40,no,yes,no,yes,yes,yes,no,yes,yes,yes,no,1,1
Ugn9t1yQQlE,40,50,no,yes,no,yes,yes,yes,no,yes,yes,yes,no,1,1
UmlY_x9TAoc,0,10,no,yes,no,yes,yes,no,no,yes,yes,yes,no,1,1
UOtSvjX7MEg,0,10,no,yes,no,yes,no,no,no,yes,yes,no,no,0,1
UOtSvjX7MEg,60,70,no,yes,no,yes,yes,yes,no,yes,yes,yes,no,1,1
UOtSvjX7MEg,50,60,no,yes,no,yes,yes,yes,no,yes,yes,yes,no,1,1
UOtSvjX7MEg,40,50,no,yes,no,yes,yes,yes,no,yes,yes,no,no,1,1
UOtSvjX7MEg,30,40,no,yes,no,yes,yes,yes,no,yes,yes,no,no,1,1
uPKasFSi7yU,0,10,no,yes,no,yes,yes,no,no,yes,yes,no,no,1,1
uPKasFSi7yU,10,20,no,yes,no,yes,yes,no,yes,yes,yes,yes,no,1,1
uPKasFSi7yU,20,30,no,yes,no,yes,yes,yes,no,yes,yes,yes,no,1,1
uPKasFSi7yU,30,40,no,yes,no,yes,yes,yes,no,yes,yes,yes,no,1,1
uzpkMRo0O8Y,0,10,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
V5H6VtJ19bU,0,10,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,1
V5H6VtJ19bU,50,60,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
V5H6VtJ19bU,20,30,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,1
V5H6VtJ19bU,40,50,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,1
V5H6VtJ19bU,10,20,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,1
VUvq8loToFc,0,10,no,no,no,no,no,no,no,yes,yes,no,no,0,0
VUvq8loToFc,990,1000,no,yes,no,no,no,no,no,yes,yes,no,no,0,1
VUvq8loToFc,2210,2220,no,yes,no,no,no,no,no,yes,yes,no,no,0,1
VUvq8loToFc,400,410,no,yes,no,no,no,no,no,yes,yes,no,no,0,1
VUvq8loToFc,1860,1870,no,yes,no,no,no,no,no,yes,yes,no,no,0,1
VvnEP969Zlc,0,10,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,1
w9h3Lecj7hk,0,10,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
w9h3Lecj7hk,90,100,no,no,no,yes,yes,no,no,yes,yes,no,no,1,1
w9h3Lecj7hk,220,230,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,1
w9h3Lecj7hk,600,610,no,no,no,yes,no,no,no,yes,yes,yes,no,0,1
w9h3Lecj7hk,530,540,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,1
WPc7xG8TZpc,0,10,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
WwuHRlr9haU,0,10,no,yes,no,yes,yes,no,no,yes,yes,no,no,1,1
WwuHRlr9haU,90,100,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
WwuHRlr9haU,20,30,no,yes,no,yes,yes,no,no,yes,yes,no,no,1,1
WwuHRlr9haU,50,60,no,yes,no,yes,yes,no,no,yes,yes,no,no,1,1
WwuHRlr9haU,70,80,no,yes,no,yes,yes,no,no,yes,yes,no,no,1,1
X2qM0o0-Nfs,0,10,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
X2qM0o0-Nfs,70,80,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,1
X2qM0o0-Nfs,10,20,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,1
X2qM0o0-Nfs,60,70,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,1
X2qM0o0-Nfs,20,30,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,1
xrQcnineoEo,0,10,no,yes,no,yes,no,no,no,yes,yes,no,no,0,1
xrQcnineoEo,10,20,no,yes,no,yes,no,no,no,yes,yes,no,no,0,1
